# omega0=1, alpha=4
# theta0=0.5, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
3.720667061435791e+01 4.544490500614810e-02 3.784781866508106e-02
3.729786343449114e+01 4.880446992893544e-02 3.580842276653559e-02
3.738905625462437e+01 5.197155308060180e-02 3.362778278822888e-02
3.748024907475760e+01 5.493366199110115e-02 3.131449718298168e-02
3.757144189489083e+01 5.767911228303701e-02 2.887768445164915e-02
3.766263471502406e+01 6.019707348853601e-02 2.632694757067114e-02
3.775382753515729e+01 6.247761153887955e-02 2.367233661417825e-02
3.784502035529052e+01 6.451172776810958e-02 2.092430969972875e-02
3.793621317542375e+01 6.629139428375362e-02 1.809369239026314e-02
3.802740599555698e+01 6.780958557007408e-02 1.519163568861423e-02
3.811859881569021e+01 6.906030620186233e-02 1.222957276496718e-02
3.820979163582344e+01 7.003861455979919e-02 9.219174562061552e-03
3.830098445595667e+01 7.074064245182039e-02 6.172304427669320e-03
3.839217727608990e+01 7.116361055879146e-02 3.100971928937912e-03
3.848337009622313e+01 7.130583963713288e-02 1.728600849348736e-05
3.857456291635636e+01 7.116675742586717e-02 -3.066592352338066e-03
3.866575573648959e+01 7.074690122088909e-02 -6.138497792337986e-03
3.875694855662282e+01 7.004791609508822e-02 -9.186308374989544e-03
3.884814137675605e+01 6.907254875926054e-02 -1.219799335751273e-02
3.893933419688928e+01 6.782463707549961e-02 -1.516166073833784e-02
3.903052701702251e+01 6.630909525190855e-02 -1.806560439300652e-02
3.912171983715574e+01 6.453189476495327e-02 -2.089835060530809e-02
3.921291265728897e+01 6.250004107350308e-02 -2.364870379828930e-02
3.930410547742220e+01 6.022154620647439e-02 -2.630579126878643e-02
3.939529829755543e+01 5.770539732389471e-02 -2.885910672947156e-02
3.948649111768867e+01 5.496152136900744e-02 -3.129855246420395e-02
3.957768393782190e+01 5.200074594660822e-02 -3.361447990583280e-02
3.966887675795513e+01 4.883475657999322e-02 -3.579772845056949e-02
3.976006957808836e+01 4.547605051556221e-02 -3.783966232966407e-02
3.985126239822159e+01 4.193788726010273e-02 -3.973220536736959e-02
3.994245521835482e+01 3.823423605094069e-02 -4.146787346400727e-02
4.003364803848805e+01 3.437972047333684e-02 -4.303980465426563e-02
4.012484085862128e+01 3.038956045260664e-02 -4.444178660355105e-02
4.021603367875451e+01 2.627951186032591e-02 -4.566828141909654e-02
4.030722649888774e+01 2.206580398455638e-02 -4.671444766743972e-02
4.039841931902097e+01 1.776507512319743e-02 -4.757615950559010e-02
4.048961213915420e+01 1.339430656728391e-02 -4.825002284948956e-02
4.058080495928743e+01 8.970755247260083e-03 -4.873338851998917e-02
4.067199777942066e+01 4.511885319948896e-03 -4.902436232328044e-02
4.076319059955389e+01 3.529897710494558e-05 -4.912181203928857e-02
4.085438341968712e+01 -4.441333241886693e-03 -4.902537130773846e-02
4.094557623982035e+01 -8.900342350383081e-03 -4.873544041722957e-02
4.103676905995358e+01 -1.332413074631560e-02 -4.825318401752370e-02
4.112796188008681e+01 -1.769524169635616e-02 -4.758052578920591e-02
4.121915470022004e+01 -2.199642819700446e-02 -4.672014011780366e-02
4.131034752035327e+01 -2.621072094202461e-02 -4.567544083126149e-02
4.140154034048650e+01 -3.032149513152486e-02 -4.445056707031958e-02
4.149273316061973e+01 -3.431253586475767e-02 -4.305036637083166e-02
4.158392598075296e+01 -3.816810186631459e-02 -4.148037504540510e-02
4.167511880088619e+01 -4.187298730369759e-02 -3.974679595902076e-02
4.176631162101942e+01 -4.541258146317545e-02 -3.785647379958199e-02
4.185750444115265e+01 -4.877292606029291e-02 -3.581686794977140e-02
4.194869726128588e+01 -5.194076997132049e-02 -3.363602307129748e-02
4.203989008141911e+01 -5.490362118225505e-02 -3.132253751674039e-02
4.213108290155234e+01 -5.764979576265904e-02 -2.888552968791780e-02
4.222227572168557e+01 -6.016846368262999e-02 -2.633460246314034e-02
4.231346854181880e+01 -6.244969130250320e-02 -2.367980581906658e-02
4.240466136195203e+01 -6.448448037650777e-02 -2.093159777623322e-02
4.249585418208526e+01 -6.626480342352489e-02 -1.810080380084748e-02
4.258704700221849e+01 -6.778363533035772e-02 -1.519857479917882e-02
4.267823982235172e+01 -6.903498106553724e-02 -1.223634384494316e-02
4.276943264248495e+01 -7.001389939468931e-02 -9.225781784470055e-03
4.286062546261818e+01 -7.071652250190563e-02 -6.178751869183948e-03
4.295181828275141e+01 -7.114007143542561e-02 -3.107263569986213e-03
4.304301110288464e+01 -7.128286731027385e-02 -2.342573342965684e-05
4.313420392301787e+01 -7.114433821532742e-02 3.060600754960461e-03
4.322539674315110e+01 -7.072502178761639e-02 6.132650629368264e-03
4.331658956328433e+01 -7.002656343248918e-02 9.180602048136165e-03
4.340778238341756e+01 -6.905171018458110e-02 1.219242436263664e-02
4.349897520355079e+01 -6.780430022127788e-02 1.515622566457009e-02
4.359016802368402e+01 -6.628924805751639e-02 1.806029992168159e-02
4.368136084381725e+01 -6.451252546824385e-02 2.089317350870818e-02
4.377255366395048e+01 -6.248113820258155e-02 2.364365093819899e-02
4.386374648408371e+01 -6.020309857160903e-02 2.630085959486074e-02
4.395493930421694e+01 -5.768739400958490e-02 2.885429327742381e-02
4.404613212435017e+01 -5.494395172622503e-02 3.129385435382324e-02
4.413732494448340e+01 -5.198359958522679e-02 3.360989433884376e-02
4.422851776461663e+01 -4.881802336141926e-02 3.579325270834931e-02
4.431971058474986e+01 -4.545972054558031e-02 3.783529377083447e-02
4.441090340488309e+01 -4.192195088194527e-02 3.972794142528278e-02
4.450209622501632e+01 -3.821868383859098e-02 4.146371164414642e-02
4.459328904514955e+01 -3.436454322507233e-02 4.303574253158164e-02
4.468448186528278e+01 -3.037474918478698e-02 4.443782181975781e-02
4.477567468541601e+01 -2.626505780142889e-02 4.566441167994707e-02
4.486686750554924e+01 -2.205169856946211e-02 4.671067074000556e-02
4.495806032568247e+01 -1.775130998771974e-02 4.757247321556558e-02
4.504925314581570e+01 -1.338087354294560e-02 4.824642507854186e-02
4.514044596594893e+01 -8.957646356307041e-03 4.872987720317400e-02
4.523163878608216e+01 -4.499092770596160e-03 4.902093544654126e-02
4.532283160621540e+01 -2.281515900637759e-05 4.911846763705613e-02
4.541402442634863e+01 4.453515761954960e-03 4.902210746064509e-02
4.550521724648186e+01 8.912230832636465e-03 4.873225524995083e-02
4.559641006661509e+01 1.333573228188428e-02 4.825007569675759e-02
4.568760288674832e+01 1.770656321103059e-02 4.757749252179767e-02
4.577879570688155e+01 2.200747645481674e-02 4.671718014902221e-02
4.586998852701478e+01 2.622150254867977e-02 4.567255244323032e-02
4.596118134714801e+01 3.033201653769603e-02 4.444774858060386e-02
4.605237416728124e+01 3.432280336925967e-02 4.304761613118004e-02
4.614356698741447e+01 3.817812161916956e-02 4.147769144064356e-02
4.623475980754770e+01 4.188276530910660e-02 3.974417740609310e-02
4.632595262768093e+01 4.542212358240907e-02 3.785391874673037e-02
4.641714544781416e+01 4.878223801451301e-02 3.581437487584867e-02
4.650833826794739e+01 5.194985734434503e-02 3.363359048520139e-02
4.659953108808062e+01 5.491248942327642e-02 3.132016395695910e-02
4.669072390821385e+01 5.765845018892565e-02 2.888321372217477e-02
4.678191672834708e+01 6.017690948209942e-02 2.633234268812620e-02
4.687310954848031e+01 6.245793353647452e-02 2.367760086024522e-02
4.696430236861354e+01 6.449252398223888e-02 2.092944628770881e-02
4.705549518874677e+01 6.627265321684021e-02 1.809870446527947e-02
4.714668800888000e+01 6.779129600824965e-02 1.519652632773178e-02
4.723788082901323e+01 6.904245720876430e-02 1.223434497725910e-02
4.732907364914646e+01 7.002119547037217e-02 9.223831288650947e-03
4.742026646927969e+01 7.072364286612175e-02 6.176848541773374e-03
4.751145928941292e+01 7.114702033580157e-02 3.105406235939435e-03
4.760265210954615e+01 7.128964888857429e-02 2.161324606271775e-05
4.769384492967938e+01 7.115095651003782e-02 -3.062369514051227e-03
4.778503774981261e+01 7.073148073651704e-02 -6.134376750423561e-03
4.787623056994584e+01 7.003286687521644e-02 -9.182286593394243e-03
4.796742339007907e+01 6.905786186517192e-02 -1.219406836654181e-02
4.805861621021230e+01 6.781030379069290e-02 -1.515783013403321e-02
4.814980903034553e+01 6.629510707613694e-02 -1.806186583639486e-02
4.824100185047876e+01 6.451824340833752e-02 -2.089470182151584e-02
4.833219467061199e+01 6.248671845073162e-02 -2.364514257552390e-02
4.842338749074522e+01 6.020854443110218e-02 -2.630231545718615e-02
4.851458031087845e+01 5.769270870275292e-02 -2.885571423982823e-02
4.860577313101168e+01 5.494913839673508e-02 -3.129524126656572e-02
4.869696595114491e+01 5.198866130031637e-02 -3.361124802799558e-02
4.878815877127814e+01 4.882296311407153e-02 -3.579457397646801e-02
4.887935159141137e+01 4.546454125663619e-02 -3.783658339767459e-02
4.897054441154460e+01 4.192665540214931e-02 -3.972920016853802e-02
4.906173723167783e+01 3.822327495056831e-02 -4.146494024021706e-02
4.915293005181106e+01 3.436902364523477e-02 -4.303694169636064e-02
4.924412287194429e+01 3.037912156516679e-02 -4.443899224942932e-02
4.933531569207752e+01 2.626932473143944e-02 -4.566555405179046e-02
4.942650851221075e+01 2.205586257758521e-02 -4.671178571319855e-02
4.951770133234398e+01 1.775537354312003e-02 -4.757356143198008e-02
4.960889415247721e+01 1.338483905701288e-02 -4.824748716352613e-02
4.970008697261044e+01 8.961516184128200e-03 -4.873091376631563e-02
4.979127979274367e+01 4.502869212358544e-03 -4.902194708240536e-02
4.988247261287690e+01 2.650046133518229e-05 -4.911945492589397e-02
4.997366543301013e+01 -4.449919404722403e-03 -4.902307096906888e-02

